time,time_start,time_end,posterior,transition_type,value,optimal_split,X1,X1_squared,X2,X2_squared,X3,X3_squared
71,44.375,45.0,x=0.000: 1.000,no information,0.976318833375097,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
72,45.0,45.625,x=5.027: 1.000,no information,-0.013397510104875554,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
72,45.0,45.625,x=3.770: 1.000,no information,-0.03284800188403658,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
72,45.0,45.625,x=2.513: 1.000,no information,-0.05096856875084549,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
72,45.0,45.625,x=1.257: 1.000,no information,-0.3913351240608376,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
72,45.0,45.625,x=0.000: 1.000,no information,-0.345399588828571,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
73,45.625,46.25,x=5.027: 1.000,no information,-1.453261064489351,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
73,45.625,46.25,x=3.770: 1.000,no information,-0.4552627961787093,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
73,45.625,46.25,x=2.513: 1.000,no information,-0.14179424354406583,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
73,45.625,46.25,x=1.257: 1.000,no information,-0.9558222250417101,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
73,45.625,46.25,x=0.000: 1.000,no information,-1.7657170944185205,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
74,46.25,46.875,x=5.027: 1.000,no information,-2.1269260549242794,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
74,46.25,46.875,x=3.770: 1.000,no information,-0.19090341598248062,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
74,46.25,46.875,x=2.513: 1.000,no information,-0.14916611954151568,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
74,46.25,46.875,x=1.257: 1.000,no information,-0.8558760077836743,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
74,46.25,46.875,x=0.000: 1.000,no information,-2.1566180112417896,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
75,46.875,47.5,x=5.027: 1.000,no information,-2.1919034851186527,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
75,46.875,47.5,x=3.770: 1.000,no information,0.5766457908888566,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
75,46.875,47.5,x=2.513: 1.000,no information,-0.10331092481134832,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
75,46.875,47.5,x=1.257: 1.000,no information,-0.336146267873478,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
75,46.875,47.5,x=0.000: 1.000,no information,-1.8195720948312806,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
76,47.5,48.125,x=5.027: 1.000,no information,-1.9661994545784256,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
76,47.5,48.125,x=3.770: 1.000,no information,1.2459187262476934,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
76,47.5,48.125,x=2.513: 1.000,no information,-0.05494561633992861,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
76,47.5,48.125,x=1.257: 1.000,no information,0.13871583988334357,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
76,47.5,48.125,x=0.000: 1.000,no information,-1.3168045835124373,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
77,48.125,48.75,x=5.027: 1.000,no information,-1.1266670977326896,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
77,48.125,48.75,x=3.770: 1.000,no information,1.5352241932055624,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
77,48.125,48.75,x=2.513: 1.000,no information,-0.0007243460689347753,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
77,48.125,48.75,x=1.257: 1.000,no information,0.4865358769744059,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
77,48.125,48.75,x=0.000: 1.000,no information,-0.47638100416102724,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
78,48.75,49.375,x=5.027: 1.000,no information,0.21072583660514632,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
78,48.75,49.375,x=3.770: 1.000,no information,1.4221857078811229,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
78,48.75,49.375,x=2.513: 1.000,no information,0.06088254720778517,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
78,48.75,49.375,x=1.257: 1.000,no information,0.7313631529825725,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
78,48.75,49.375,x=0.000: 1.000,no information,0.6465276736740522,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
79,49.375,50.0,x=5.027: 1.000,no information,0.8504901346701992,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
79,49.375,50.0,x=3.770: 1.000,no information,0.8611091530920023,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
79,49.375,50.0,x=2.513: 1.000,no information,0.07515713677011418,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
79,49.375,50.0,x=1.257: 1.000,no information,0.625952450564265,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
79,49.375,50.0,x=0.000: 1.000,no information,1.0369034913247956,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
